Time,UserID,LocationX,LocationY,RSRP1,RSRQ1,RSRP2,RSRQ2,RSRP3,RSRQ3,RSRP4,RSRQ4,Label
3.6,24,1162.2475752276,172.7233856575,-71.9557650673,-7.5406706004,-75.9766879289,-11.5615934619,-75.9934481893,-11.5783537223,-77.0137387142,-12.5986442473,0
3.6,25,916.2542632794,4.6080276485,-62.0416193916,-4.0391791371,-71.45878123,-13.4563409755,-74.1637400527,-16.1612997982,-78.5165751415,-20.514134887,0
3.6,26,792.8278821917,1102.4110639817,-69.6811287081,-5.9813215277,-74.611302402,-10.9114952215,-75.0772673748,-11.3774601944,-80.6563786159,-16.9565714354,0
3.6,27,880.2550879799,289.8399592664,-63.2522818368,-4.6116401782,-71.0228083483,-12.3821666897,-75.2995696225,-16.6589279639,-76.121525721,-17.4808840624,0
3.6,28,72.5485717656,596.7085963407,-68.0689992932,-7.4042621712,-69.5627131053,-8.8979759833,-73.9896776719,-13.3249405499,-74.0549786878,-13.3902415659,0
3.6,29,672.0885098416,519.7139809946,-65.5312965747,-6.1790296517,-69.4505006168,-10.0982336939,-73.162316559,-13.8100496361,-73.3872371429,-14.03497022,0
3.6,30,486.3726575553,793.126047272,-66.346088631,-6.2474788269,-70.961327173,-10.8627173689,-71.4251341582,-11.3265243541,-75.1710938787,-15.0724840746,0
3.6,31,525.8985136872,435.0472631379,-49.6435068146,-3.2277707686,-69.1670230297,-22.7512869837,-69.3511343594,-22.9353983134,-71.4958107299,-25.080074684,0
3.6,32,1124.9780222162,636.6058236419,-73.1678017362,-9.4687815264,-73.504618362,-9.8055981522,-74.5705483591,-10.8715281493,-74.8304411696,-11.1314209599,0
3.6,33,-27.0832599618,-164.5470989694,-70.0801252821,-6.0747461339,-75.0539294632,-11.0485503149,-76.0628555457,-12.0574763974,-78.8129274075,-14.8075482592,0
3.6,34,-3.6033758752,633.4090864349,-65.7812406502,-5.6208817324,-69.3816046026,-9.2212456849,-74.6127019001,-14.4523429824,-76.1260247979,-15.9656658801,0
3.6,35,1228.9564364128,185.7850418679,-72.9836948081,-8.1222283025,-74.0188957564,-9.1574292509,-76.3846388646,-11.523172359,-77.9734972854,-13.1120307798,0
3.6,36,285.3036539438,277.8104383783,-67.8664302547,-7.7200908672,-69.8640780888,-9.7177387012,-70.0205968054,-9.8742574178,-74.585207088,-14.4388677005,0
3.6,37,203.779747006,746.5892762921,-60.3389403347,-3.8699355599,-70.9903002378,-14.521295463,-76.892845819,-20.4238410442,-77.196669959,-20.7276651842,0
3.6,38,-123.849778651,839.9555893576,-70.8243040104,-6.3466817178,-77.0040961403,-12.5264738477,-77.1459111383,-12.6682888457,-77.1774212422,-12.6997989496,0
3.6,39,439.1084917975,140.0359396214,-67.9837861052,-7.7807138749,-68.7726535581,-8.5695813278,-71.4182118964,-11.2151396661,-74.887726464,-14.6846542337,0
3.6,40,365.5477608087,672.3731035573,-66.7016951141,-6.4220682185,-73.1824605827,-12.9028336871,-73.241117283,-12.9614903874,-73.408052973,-13.1284260773,0
3.6,41,985.859121647,763.0951012235,-67.5370547894,-6.2609940706,-69.8570500744,-8.5809893556,-75.3379828577,-14.0619221389,-75.8846605347,-14.6085998159,0
3.6,42,1107.4510749923,639.8550685438,-72.7469328149,-9.1115981839,-73.4846471534,-9.8493125224,-74.8411818928,-11.2058472617,-74.9013164928,-11.2659818618,0
3.6,43,296.4067128247,96.0933116144,-65.4651914453,-6.4595065391,-69.5197871422,-10.5141022359,-69.7164882079,-10.7108033017,-76.6420455704,-17.6363606642,0
3.6,44,-74.6865878849,149.0008990427,-67.5579103563,-5.674673279,-71.7680323638,-9.8847952866,-75.6879358449,-13.8046987677,-76.6768184411,-14.7935813638,0
3.6,45,903.8119420328,440.2238057758,-66.1856550311,-7.1968237863,-67.8970728971,-8.9082416523,-69.7843978912,-10.7955666464,-76.8235546794,-17.8347234346,0
3.6,46,89.1754922453,863.1646998964,-70.7301319857,-8.4052999252,-71.4981148258,-9.1732827652,-73.7638271393,-11.4389950788,-74.7209672637,-12.3961352031,0
3.6,47,996.8992194419,925.5743156623,-66.1451846422,-4.6768607401,-73.6431760039,-12.1748521018,-75.2322968802,-13.7639729781,-79.5259191292,-18.0575952272,0
3.6,48,696.8974543946,404.2398320272,-64.0801249793,-5.243372055,-71.3297197749,-12.4929668507,-72.4401581473,-13.6034052231,-74.6781385873,-15.841385663,0
3.6,49,-108.5943696534,1062.9609495846,-72.5227257506,-7.1934859725,-74.8447759972,-9.5155362191,-77.1292368547,-11.7999970766,-79.0649618437,-13.7357220656,0
3.6,50,521.2654101471,524.3590425468,-62.7758975592,-5.3541253853,-70.044377918,-12.6226057441,-70.9768164112,-13.5550442373,-72.5190641782,-15.0972920043,0
3.6,51,364.3332383008,486.3185225272,-64.3484822136,-5.6838302993,-69.3734832263,-10.708831312,-72.9127392107,-14.2480872964,-73.7467305302,-15.0820786159,0
3.6,52,501.8266362513,761.3323605021,-67.5467042258,-7.3125194991,-69.9972757635,-9.7630910367,-70.3994689516,-10.1652842248,-75.0385431951,-14.8043584683,0
3.6,53,707.2028795684,74.1593808464,-56.4316526012,-3.489039832,-71.2323924051,-18.2897796359,-71.3345491973,-18.3919364281,-76.4804089876,-23.5377962183,0
3.6,54,85.3291816911,-129.4275001084,-65.2232995666,-4.4043649846,-74.6700813763,-13.8511467943,-76.5366222188,-15.7176876368,-78.8423192019,-18.0233846199,0
3.6,55,198.9741634428,527.1596910188,-66.212092711,-6.451448272,-69.7245514646,-9.9639070256,-72.1247277125,-12.3640832735,-73.7041550895,-13.9435106505,0
3.6,56,338.9786682101,401.6384494837,-68.2263224849,-8.3158293278,-68.5128296084,-8.6023364513,-73.5206350861,-13.610141929,-73.8579359888,-13.9474428317,0
3.6,57,798.4383874893,403.8069305794,-67.4228063437,-6.9885228098,-70.7647309226,-10.3304473887,-73.4205991411,-12.9863156073,-74.2617612638,-13.8274777299,0
3.6,58,311.3017761618,270.941018492,-66.6645612736,-6.707112847,-70.68179655,-10.7243481234,-71.0288301324,-11.0713817059,-73.9920212298,-14.0345728032,0
3.6,59,1002.547332047,394.8923924314,-54.4043250658,-3.341683233,-71.3074727761,-20.2448309434,-71.8385976633,-20.7759558306,-72.0363673943,-20.9737255616,0
3.6,60,1154.728989456,893.0282779762,-70.0606026688,-5.508566578,-76.9347414499,-12.3827053591,-77.4339167767,-12.8818806859,-78.8417015427,-14.2896654519,0
3.6,61,546.1710127903,139.4507285404,-67.4793401483,-7.396680772,-69.5069883912,-9.4243290149,-70.8083980903,-10.725738714,-74.3035264174,-14.220867041,0
3.6,62,403.5403590485,527.8623600681,-60.7962375681,-4.2822439818,-70.6301197281,-14.1161261418,-71.958644955,-15.4446513687,-73.7386416847,-17.2246480985,0
3.6,63,113.0692897572,296.2584226289,-68.2357226109,-7.8615229617,-68.6286003686,-8.2544007193,-73.6909589623,-13.3167593131,-74.1560717401,-13.7818720909,0
3.6,64,732.4871018487,766.7672799532,-59.1073126628,-3.833908874,-70.6261719171,-15.3527681283,-71.8765634807,-16.6031596919,-77.2810229955,-22.0076192067,0
3.6,65,722.4639797217,437.1546938335,-64.9337998263,-5.5442551498,-72.2185334654,-12.8289887889,-72.3624242364,-12.9728795599,-74.9826825012,-15.5931378247,0
3.6,66,-151.6702531204,-207.9178207176,-73.3443977727,-7.6147482739,-74.821804666,-9.0921551672,-77.5003886123,-11.7707391134,-79.1504408488,-13.42079135,0
3.6,67,876.361095015,776.5638874795,-64.7500049869,-5.3801626494,-69.2625552141,-9.8927128767,-73.870130629,-14.5002882915,-76.312292427,-16.9424500895,0
3.6,68,836.2739457583,885.190832397,-57.8428453918,-3.5038342544,-71.7365210452,-17.3975099078,-73.1429427853,-18.8039316479,-77.2879964761,-22.9489853387,0
3.6,69,-104.4648315414,113.3940298197,-68.5855959941,-5.7677297378,-73.3634432995,-10.5455770431,-76.1650865032,-13.3472202469,-76.9157734564,-14.0979072001,0
3.6,70,201.3771571862,283.9495043936,-68.1232084072,-7.8797915434,-68.937970632,-8.6945537682,-70.8593196382,-10.6159027745,-74.6519733561,-14.4085564924,0
3.6,71,328.2591102093,40.0057885275,-58.5601871511,-3.6591553226,-70.5718021758,-15.6707703474,-77.1371957209,-22.2361638925,-77.167352673,-22.2663208446,0
3.6,72,312.4865991723,-50.92893995,-60.0907213374,-3.8531547827,-72.2332326982,-15.9956661434,-73.7704679957,-17.532901441,-76.7812848533,-20.5437182986,0
3.6,73,229.3466461596,655.7440752275,-65.6477156767,-5.9212001342,-69.8419076434,-10.1153921008,-72.6877556582,-12.9612401156,-75.9763571101,-16.2498415676,0
3.6,74,576.1054186598,744.2268599664,-65.6320079188,-6.0888869809,-69.7503752228,-10.2072542849,-72.7667094337,-13.2235884957,-73.4498205608,-13.9066996229,0
3.6,75,993.1578120329,21.2284350179,-65.5857559168,-4.8333688801,-71.9855669955,-11.2331799588,-75.1617762971,-14.4093892604,-77.7006547418,-16.9482677051,0
3.6,76,768.8663347254,330.3048686645,-67.863617475,-7.6737542759,-69.3051167453,-9.1152535461,-70.8120368972,-10.6221736981,-74.7362027168,-14.5463395177,0
3.6,77,358.0264834453,292.6210624315,-64.1674149586,-5.3582845149,-70.5724413096,-11.7633108659,-72.7844802236,-13.9753497799,-74.089412234,-15.2802817904,0
3.6,78,300.4766360989,261.802537331,-66.9939615477,-6.930851429,-70.507487608,-10.4443774893,-70.8571741378,-10.794064019,-74.1927335126,-14.1296233939,0
3.6,79,-85.7568294285,390.0006257968,-61.0363478703,-3.9925028178,-72.3383782262,-15.2945331737,-73.099754861,-16.0559098085,-75.0530533863,-18.0092083338,0
3.6,80,566.2770731928,931.8329503532,-67.887088223,-7.2957799448,-68.1828004615,-7.5914921832,-74.5146152055,-13.9233069272,-75.149127807,-14.5578195287,0
3.6,81,430.8404556647,638.9929292681,-64.8541493562,-5.5831782801,-71.2403073086,-11.9693362325,-72.8793559769,-13.6083849009,-73.6674138422,-14.3964427661,0
3.6,82,1107.9153636497,544.4760649846,-66.3861365078,-5.2646009646,-73.8174833469,-12.6959478037,-75.6834458669,-14.5619103237,-75.856729583,-14.7351940398,0
3.6,83,73.9542541216,765.8442091371,-65.9117256065,-5.2068791831,-73.0314411657,-12.3265947423,-73.4997384527,-12.7948920294,-76.3644629609,-15.6596165376,0
3.6,84,681.7415063906,159.7379391544,-62.5037203749,-4.6216365673,-71.1590060142,-13.2769222066,-71.9318225791,-14.0497387714,-76.1489779403,-18.2668941327,0
3.6,85,244.0227037838,178.0807016867,-64.8741625839,-5.5389979894,-69.3942110632,-10.0590464688,-74.0377756058,-14.7026110113,-76.3271140214,-16.9919494269,0
3.6,86,974.1765687047,398.9118027546,-52.626743606,-3.2212691194,-71.3254941912,-21.9200197045,-72.6440782064,-23.2386037197,-72.6550519396,-23.2495774529,0
3.6,87,840.3875056262,1023.0369283165,-71.5823722812,-8.5991622249,-71.8914664877,-8.9082564313,-73.9651031958,-10.9818931394,-73.9824085712,-10.9991985148,0
3.6,88,444.0177874093,706.6387894666,-67.433943188,-7.2624747872,-69.698129203,-9.5266608022,-71.2603175453,-11.0888491445,-74.4962042329,-14.3247358322,0
3.6,89,123.7261627755,212.442999811,-65.7022175794,-5.4645052001,-72.821119787,-12.5834074077,-74.1316622563,-13.893949877,-75.099303472,-14.8615910927,0
3.6,90,1115.8088426536,571.8427585119,-69.6086239948,-7.0110769607,-74.1384481309,-11.5409010968,-74.486625531,-11.8890784969,-74.7716885664,-12.1741415323,0
3.6,91,-36.6273271897,374.3262206163,-54.6691465142,-3.307903961,-71.3981637532,-20.0369212,-72.7794503764,-21.4182078232,-74.7154396593,-23.3541971061,0
3.6,92,361.8754756413,292.4378102878,-64.0398545369,-5.2844811775,-70.7513557074,-11.995982348,-72.6744518008,-13.9190784414,-74.3040409189,-15.5486675596,0
3.6,93,728.5530883445,152.2054409602,-62.7740732824,-4.7491085917,-70.1668137749,-12.1418490842,-72.4981810445,-14.4732163538,-75.2834765921,-17.2585119014,0
3.6,94,745.9244017628,1010.6047592871,-62.6904085113,-4.0903849218,-72.5757243834,-13.9757007939,-73.7855891213,-15.1855655319,-79.9537552365,-21.3537316471,0
3.6,95,85.6968321195,315.4933077765,-68.7855461426,-8.5200595384,-68.8344975518,-8.5690109476,-71.2671282048,-11.0016416006,-73.4095264623,-13.1440398581,0
3.6,96,711.9337881868,94.9484753558,-58.100130344,-3.6779788679,-70.9416148887,-16.5194634127,-71.5858994621,-17.163747986,-77.3254317843,-22.9032803083,0
3.6,97,281.5621991075,463.3104599493,-67.0577563387,-6.9344155198,-70.9765358693,-10.8531950505,-72.8598192513,-12.7364784324,-74.0512043294,-13.9278635105,0
3.6,98,737.8836455725,-77.3376283047,-56.587986096,-3.4220136285,-71.7666932741,-18.6007208065,-72.8818043535,-19.7158318859,-75.7041179699,-22.5381455023,0
3.6,99,828.3592768158,402.4599361733,-68.3106517701,-7.9592138552,-68.6132568487,-8.2618189337,-74.3208276451,-13.9693897301,-74.4358036541,-14.0843657392,0
3.6,100,671.6223910084,909.3932185108,-59.8833825485,-3.9649118639,-70.3531248856,-14.4346542009,-72.9943142702,-17.0758435856,-75.2710354561,-19.3525647715,0
3.6,101,200.8594423111,512.2022876733,-65.8469541488,-6.2057349201,-70.0074814443,-10.3662622156,-72.3474303758,-12.7062111471,-73.555823346,-13.9146041173,0
3.6,102,653.469917592,681.927381065,-64.3664113861,-5.3001149407,-71.9063181635,-12.8400217181,-72.2123926498,-13.1460962044,-75.3773806974,-16.311084252,0
3.6,103,464.8980274817,502.1236099812,-56.3860410592,-3.5568088754,-71.2730461472,-18.4438139634,-71.2948544141,-18.4656222303,-73.0320430356,-20.2028108518,0
3.6,104,342.6540076928,201.5097030251,-66.776849218,-6.4865296983,-72.3506379096,-12.0603183899,-73.058157031,-12.7678375113,-73.6333008127,-13.342981293,0
3.6,105,652.9575637823,528.5408162309,-65.4551138264,-6.1788579026,-69.2129781917,-9.936722268,-73.3093664378,-14.033110514,-73.6557563958,-14.379500472,0
3.8,1,1179.5856706823,98.9093229474,-71.0954026209,-6.4929391597,-76.9378876561,-12.3354241949,-77.2536465158,-12.6511830546,-77.6175262598,-13.0150627986,0
3.8,2,-37.3688327272,75.002674815,-70.3364367144,-7.2434297798,-72.0375529793,-8.9445460446,-75.5705467968,-12.4775398622,-76.4724989622,-13.3794920276,0
3.8,3,552.6185516497,92.7335091801,-67.5129578988,-7.4330981845,-68.5806519879,-8.5007922735,-72.0605029618,-11.9806432475,-74.0366514986,-13.9567917843,0
3.8,4,1016.1890439713,647.3790758277,-67.6328029559,-6.0011064561,-72.152846889,-10.5211503892,-74.0411370245,-12.4094405247,-76.3863537469,-14.7546572471,0
3.8,5,569.1004066331,499.0324991948,-61.9607773093,-4.9528154841,-70.1245623412,-13.116600516,-71.6686596825,-14.6606978572,-72.4405347109,-15.4325728857,0
3.8,6,715.1793406096,478.0321257494,-64.7807165968,-5.5638720795,-71.1243027308,-11.9074582135,-72.8848536958,-13.6680091785,-73.663345948,-14.4465014307,0
3.8,7,386.9709904934,43.0955705749,-62.0957188511,-4.3501727781,-70.2867375323,-12.5411914593,-75.7620658161,-18.0165197431,-76.8247620484,-19.0792159754,0
3.8,8,-12.8134194977,547.4388632933,-60.3346676084,-3.911564114,-70.3955715667,-13.9724680723,-73.4795266581,-17.0564231637,-77.7961835965,-21.3730801022,0
3.8,9,34.7168055025,931.0861695809,-69.512689532,-6.3494082393,-74.521460083,-11.3581787903,-74.8883460827,-11.72506479,-78.0697951674,-14.9065138747,0
3.8,10,596.4271166128,118.2105177964,-65.0260294898,-5.7398336892,-69.8945367115,-10.6083409109,-73.2116297153,-13.9254339147,-73.3198555449,-14.0336597443,0
3.8,11,34.0579937309,523.4401420982,-64.1348811781,-5.913395626,-68.7906717162,-10.569186164,-69.9965674439,-11.7750818918,-72.8700090025,-14.6485234504,0
3.8,12,336.6888850604,816.3257360706,-59.6836519848,-3.8411883162,-70.374768717,-14.5323050483,-77.0438169054,-21.2013532367,-77.2587751213,-21.4163114527,0
3.8,13,1116.5735879089,986.0627086218,-70.1595248344,-5.4412729199,-76.6906034622,-11.9723515477,-76.982701986,-12.2644500715,-80.3509929106,-15.6327409961,0
3.8,14,327.3705898884,246.4235262097,-66.4227112127,-6.4574590256,-71.3192138285,-11.3539616414,-71.3462495186,-11.3809973315,-73.8154873172,-13.85023513,0
3.8,15,1055.2096108628,695.6040228859,-70.5468855678,-7.8124992865,-70.890131315,-8.1557450338,-75.0029542059,-12.2685679247,-76.4354708215,-13.7010845402,0
3.8,16,764.0849598524,523.8953729878,-67.5132802243,-7.3575912856,-69.755833255,-9.6001443163,-70.8639179693,-10.7082290306,-74.5201897013,-14.3645007627,0
3.8,17,506.193265576,432.5348257765,-47.5638200211,-3.1598272133,-67.5538905142,-23.1498977063,-67.5620475641,-23.1580547562,-71.6211775597,-27.2171847518,0
3.8,18,337.4074625067,86.202944183,-65.2224602578,-5.917971187,-69.3677828865,-10.0632938157,-73.4749247528,-14.1704356819,-75.8117530174,-16.5072639465,0
3.8,19,131.8156967748,334.1186906594,-65.8273899769,-6.2381293775,-68.9329201911,-9.3436595917,-73.3063986846,-13.7171380852,-74.1475386864,-14.5582780869,0
3.8,20,797.6407173334,121.6785400417,-67.4014911338,-7.4987193096,-69.0855687043,-9.1827968802,-71.4663202362,-11.5635484121,-73.1911416017,-13.2883697775,0
3.8,21,224.7933505164,0.7188206683,-55.8502355489,-4.8729842803,-61.4500379438,-10.4727866752,-69.2709952379,-18.2937439693,-72.0051511565,-21.0278998879,0
3.8,22,944.6696454032,785.3427495945,-65.5265484367,-5.3057317056,-70.0270651944,-9.8062484633,-74.7878669904,-14.5670502593,-76.5105524945,-16.2897357634,0
3.8,23,67.1178423227,440.5804348475,-54.5142566318,-3.3471696637,-71.2339357865,-20.0668488184,-71.4374591731,-20.270372205,-74.5283168444,-23.3612298763,0
3.8,24,1161.0662605347,175.8410853859,-72.004303935,-7.607007407,-75.8521147089,-11.4548181809,-75.9451289795,-11.5478324515,-76.9589401626,-12.5616436346,0
3.8,25,919.1045902576,6.3375339704,-62.1933134343,-4.0695206666,-71.4435360117,-13.319743244,-74.2012933264,-16.0775005588,-78.4564053603,-20.3326125926,0
3.8,26,789.530864332,1101.9158577289,-69.4911227927,-5.8901553726,-74.5738785652,-10.9729111452,-75.0659717438,-11.4650043237,-80.9062312969,-17.3052638768,0
3.8,27,877.0576606272,288.8954941668,-63.4064762357,-4.6711958415,-70.9943360066,-12.2590556125,-75.1198797133,-16.3845993192,-76.0851855815,-17.3499051874,0
3.8,28,75.8431130424,597.2200196252,-68.000894271,-7.3104630344,-69.8850419907,-9.1946107541,-73.7708484036,-13.080417167,-74.0680495068,-13.3776182702,0
3.8,29,669.506563946,517.6046893143,-65.3621081601,-6.0826177551,-69.4852717693,-10.2057813643,-73.3131009898,-14.0336105848,-73.3257918203,-14.0463014153,0
3.8,30,484.4394459023,790.4097540801,-66.3672796739,-6.2773727388,-70.8541287442,-10.7642218091,-71.4071374162,-11.3172304811,-75.208016881,-15.1181099459,0
3.8,31,526.9597792742,438.2078439949,-49.6506531402,-3.2131796436,-69.3941552845,-22.9566817879,-69.4774943785,-23.0400208819,-71.5259053443,-25.0884318477,0
3.8,32,1126.091972032,639.7482226948,-73.0874244248,-9.3487946768,-73.6719256173,-9.9332958694,-74.636614723,-10.8979849751,-74.8774575804,-11.1388278324,0
3.8,33,-27.2200866793,-167.8782901151,-70.0547103304,-6.0483147439,-75.1027109903,-11.0963154038,-76.0824528208,-12.0760572343,-78.8423639776,-14.8359683911,0
3.8,34,-0.3398919335,632.7270097808,-65.8750782258,-5.6929645074,-69.2933262622,-9.1112125438,-74.5981882728,-14.4160745544,-76.0625763547,-15.8804626363,0
3.8,35,1229.025221929,189.1183322172,-73.0402033152,-8.2026792758,-73.8668625467,-9.0293385072,-76.3512074745,-11.513683435,-77.9891335335,-13.1516094941,0
3.8,36,288.2226189412,276.1994761365,-67.7408543275,-7.6084206102,-69.9540638178,-9.8216301005,-70.0951055823,-9.962671865,-74.5304818227,-14.3980481055,0
3.8,37,207.1085113452,746.7760488132,-60.2961221794,-3.8687701436,-70.9245240523,-14.4971720165,-76.9252656455,-20.4979136097,-77.1742077154,-20.7468556796,0
3.8,38,-121.6134855714,837.4828278927,-70.7752523821,-6.3422154677,-76.975167867,-12.5421309526,-77.0201469973,-12.5871100829,-77.1179753961,-12.6849384816,0
3.8,39,437.8058872508,136.9669369503,-68.0674385117,-7.8662898727,-68.5959113278,-8.3947626887,-71.5123158873,-11.3111672482,-74.9559038144,-14.7547551753,0
3.8,40,366.4026756291,669.1505771183,-66.6008343429,-6.3601251626,-73.1823072091,-12.9415980288,-73.3186797721,-13.0779705918,-73.3748509563,-13.134141776,0
3.8,41,986.3291813859,766.3957980957,-67.4213077084,-6.1662368236,-69.9580690707,-8.7029981858,-75.3275311398,-14.0724602549,-75.9581160571,-14.7030451722,0
3.8,42,1105.5596780479,637.1094950884,-72.8142965076,-9.221610026,-73.3371216954,-9.7444352138,-74.7886820526,-11.195995571,-74.8121080684,-11.2194215868,0
3.8,43,299.7220148224,95.7407089136,-66.0012421249,-6.8633351318,-69.0378530443,-9.8999460512,-69.6816720763,-10.5437650831,-76.6193466116,-17.4814396185,0
